"posicion","jugador","puntuacion","url"
"34"," Chrismas161","126.2717 SP","https://www.thehunter.com/#leaderboards/score/24"
"35"," Wolf_Mordexius22","126.2614 SP","https://www.thehunter.com/#leaderboards/score/24"
"36"," T3rr0r","126.2331 SP","https://www.thehunter.com/#leaderboards/score/24"
"37"," cameron34","126.1969 SP","https://www.thehunter.com/#leaderboards/score/24"
"38"," peternic","126.1811 SP","https://www.thehunter.com/#leaderboards/score/24"
"39"," LordWorm","126.1732 SP","https://www.thehunter.com/#leaderboards/score/24"
"40"," mineforkbarncat","126.1654 SP","https://www.thehunter.com/#leaderboards/score/24"
"41"," aleks1029","126.1409 SP","https://www.thehunter.com/#leaderboards/score/24"
"42"," Aleksei85","126.0992 SP","https://www.thehunter.com/#leaderboards/score/24"
"43"," Ballabey2015","126.0953 SP","https://www.thehunter.com/#leaderboards/score/24"
"44"," Wagir","126.0606 SP","https://www.thehunter.com/#leaderboards/score/24"
"45"," scotter22","126.0551 SP","https://www.thehunter.com/#leaderboards/score/24"
"46"," Ogruls","126.0504 SP","https://www.thehunter.com/#leaderboards/score/24"
"47"," Paddy2702","125.9874 SP","https://www.thehunter.com/#leaderboards/score/24"
"48"," Bobcat_Billy","125.9709 SP","https://www.thehunter.com/#leaderboards/score/24"
"49"," AyasL1","125.9622 SP","https://www.thehunter.com/#leaderboards/score/24"
"50"," Maik37","125.9441 SP","https://www.thehunter.com/#leaderboards/score/24"
"51"," Zed970","125.9346 SP","https://www.thehunter.com/#leaderboards/score/24"
"52"," KARIAVCISI7","125.9331 SP","https://www.thehunter.com/#leaderboards/score/24"
"53"," Joca772","125.9071 SP","https://www.thehunter.com/#leaderboards/score/24"
"54"," Lucky","125.8701 SP","https://www.thehunter.com/#leaderboards/score/24"
"55"," hillbillyjoe417","125.8591 SP","https://www.thehunter.com/#leaderboards/score/24"
"56"," mosuRO","125.8465 SP","https://www.thehunter.com/#leaderboards/score/24"
"57"," mountianman","125.8394 SP","https://www.thehunter.com/#leaderboards/score/24"
"58"," chouchou12","125.8386 SP","https://www.thehunter.com/#leaderboards/score/24"
"59"," Niki89","125.8228 SP","https://www.thehunter.com/#leaderboards/score/24"
"60"," elkhunter3006","125.8189 SP","https://www.thehunter.com/#leaderboards/score/24"
"61"," AKDINHO","125.8118 SP","https://www.thehunter.com/#leaderboards/score/24"
"62"," Kaskader2012","125.8055 SP","https://www.thehunter.com/#leaderboards/score/24"
"63"," Teri","125.8008 SP","https://www.thehunter.com/#leaderboards/score/24"
"64"," Villkatta","125.7913 SP","https://www.thehunter.com/#leaderboards/score/24"
"65"," RedHeadRedemption","125.7732 SP","https://www.thehunter.com/#leaderboards/score/24"
"66"," patient_moon_0b4d","125.7331 SP","https://www.thehunter.com/#leaderboards/score/24"
"67"," Exper_Killer","125.6819 SP","https://www.thehunter.com/#leaderboards/score/24"
"68"," Klabauterman","125.6654 SP","https://www.thehunter.com/#leaderboards/score/24"
"69"," Castmaster01","125.6362 SP","https://www.thehunter.com/#leaderboards/score/24"
"70"," coocco","125.6307 SP","https://www.thehunter.com/#leaderboards/score/24"
"71"," Cicrates","125.6228 SP","https://www.thehunter.com/#leaderboards/score/24"
"72"," FilipQ","125.5984 SP","https://www.thehunter.com/#leaderboards/score/24"
"73"," DeckerSawbuck","125.5787 SP","https://www.thehunter.com/#leaderboards/score/24"
"74"," PCortez","125.5598 SP","https://www.thehunter.com/#leaderboards/score/24"
"75"," Zucco","125.5575 SP","https://www.thehunter.com/#leaderboards/score/24"
"76"," Elrique64","125.5512 SP","https://www.thehunter.com/#leaderboards/score/24"
"77"," Eagle5860","125.5425 SP","https://www.thehunter.com/#leaderboards/score/24"
"78"," Inferno07","125.4772 SP","https://www.thehunter.com/#leaderboards/score/24"
"79"," Gently","125.4748 SP","https://www.thehunter.com/#leaderboards/score/24"
"80"," SharpChargeR","125.4638 SP","https://www.thehunter.com/#leaderboards/score/24"
"81"," Cauliflower","125.4583 SP","https://www.thehunter.com/#leaderboards/score/24"
"82"," lesnic1968","125.4417 SP","https://www.thehunter.com/#leaderboards/score/24"
"83"," Malina7614","125.4102 SP","https://www.thehunter.com/#leaderboards/score/24"
"84"," Quinchia","125.4071 SP","https://www.thehunter.com/#leaderboards/score/24"
"85"," piu_piu_do_dziki","125.4055 SP","https://www.thehunter.com/#leaderboards/score/24"
"86"," Peregreen","125.4008 SP","https://www.thehunter.com/#leaderboards/score/24"
"87"," klimasan","125.3890 SP","https://www.thehunter.com/#leaderboards/score/24"
"88"," bulet","125.3764 SP","https://www.thehunter.com/#leaderboards/score/24"
"89"," djpking","125.3535 SP","https://www.thehunter.com/#leaderboards/score/24"
"90"," BuckBoiDestroyer","125.3362 SP","https://www.thehunter.com/#leaderboards/score/24"
"91"," volchica2","125.2929 SP","https://www.thehunter.com/#leaderboards/score/24"
"92"," Matty2483","125.2819 SP","https://www.thehunter.com/#leaderboards/score/24"
"93"," JAnNiCk123","125.2575 SP","https://www.thehunter.com/#leaderboards/score/24"
"94"," tinyHun2005","125.2496 SP","https://www.thehunter.com/#leaderboards/score/24"
"95"," yenber","125.2425 SP","https://www.thehunter.com/#leaderboards/score/24"
"96"," zachgames","125.2299 SP","https://www.thehunter.com/#leaderboards/score/24"
"97"," Bansan_","125.2205 SP","https://www.thehunter.com/#leaderboards/score/24"
"98"," Bigstreet34","125.2063 SP","https://www.thehunter.com/#leaderboards/score/24"
"99"," nicolas07270","125.1780 SP","https://www.thehunter.com/#leaderboards/score/24"
"100"," DavutDRN","125.1772 SP","https://www.thehunter.com/#leaderboards/score/24"
"1"," bigjohnny100","287.4835 SP","https://www.thehunter.com/#leaderboards/score/42"
"2"," vibugi","286.6378 SP","https://www.thehunter.com/#leaderboards/score/42"
"3"," ertumetin","286.4520 SP","https://www.thehunter.com/#leaderboards/score/42"
"4"," GOMarcelo","285.9087 SP","https://www.thehunter.com/#leaderboards/score/42"
"5"," Nontypical36","285.8622 SP","https://www.thehunter.com/#leaderboards/score/42"
"6"," Anthonyo1000","285.8559 SP","https://www.thehunter.com/#leaderboards/score/42"
"7"," trak66","285.7724 SP","https://www.thehunter.com/#leaderboards/score/42"
"8"," RNTBV","285.5677 SP","https://www.thehunter.com/#leaderboards/score/42"
"9"," Sweetie64","285.1984 SP","https://www.thehunter.com/#leaderboards/score/42"
"10"," pogtib","285.1441 SP","https://www.thehunter.com/#leaderboards/score/42"
"11"," Atri","285.0843 SP","https://www.thehunter.com/#leaderboards/score/42"
"12"," cannavale","285.0228 SP","https://www.thehunter.com/#leaderboards/score/42"
"13"," _CyanideCandy_","284.4693 SP","https://www.thehunter.com/#leaderboards/score/42"
"14"," Paddy2702","284.3087 SP","https://www.thehunter.com/#leaderboards/score/42"
"15"," arrowmaker","284.2220 SP","https://www.thehunter.com/#leaderboards/score/42"
"16"," Connor308","284.2071 SP","https://www.thehunter.com/#leaderboards/score/42"
"17"," HogHunter110","284.1732 SP","https://www.thehunter.com/#leaderboards/score/42"
"18"," AmberWolf44","283.9591 SP","https://www.thehunter.com/#leaderboards/score/42"
"19"," Fierce_water_23cc","283.9457 SP","https://www.thehunter.com/#leaderboards/score/42"
"20"," mortal_3456","283.9252 SP","https://www.thehunter.com/#leaderboards/score/42"
"21"," Hawkeye_81","283.8669 SP","https://www.thehunter.com/#leaderboards/score/42"
"22"," Wagir","283.8512 SP","https://www.thehunter.com/#leaderboards/score/42"
"23"," Quarttzo","283.8244 SP","https://www.thehunter.com/#leaderboards/score/42"
"24"," Kalti","283.6543 SP","https://www.thehunter.com/#leaderboards/score/42"
"25"," The_Cat74","283.6236 SP","https://www.thehunter.com/#leaderboards/score/42"
"26"," TCKURDO","283.5811 SP","https://www.thehunter.com/#leaderboards/score/42"
"27"," jelly799","283.5787 SP","https://www.thehunter.com/#leaderboards/score/42"
"28"," FELPINHO","283.5543 SP","https://www.thehunter.com/#leaderboards/score/42"
"29"," Zsoltika","283.4669 SP","https://www.thehunter.com/#leaderboards/score/42"
"30"," AliBird","283.3465 SP","https://www.thehunter.com/#leaderboards/score/42"
"31"," alexanderpro1","283.3457 SP","https://www.thehunter.com/#leaderboards/score/42"
"32"," misyon","283.3134 SP","https://www.thehunter.com/#leaderboards/score/42"
"33"," hugoogostoso1","283.2953 SP","https://www.thehunter.com/#leaderboards/score/42"
"34"," ingolf","283.2701 SP","https://www.thehunter.com/#leaderboards/score/42"
"35"," reindeer_flotilla","283.2504 SP","https://www.thehunter.com/#leaderboards/score/42"
"36"," BgTe","283.1441 SP","https://www.thehunter.com/#leaderboards/score/42"
"37"," Azaro","283.1370 SP","https://www.thehunter.com/#leaderboards/score/42"
"38"," snibbeltje","283.0992 SP","https://www.thehunter.com/#leaderboards/score/42"
"39"," anpanman","283.0378 SP","https://www.thehunter.com/#leaderboards/score/42"
"40"," Dias1","283.0087 SP","https://www.thehunter.com/#leaderboards/score/42"
"41"," Salomon33","282.9567 SP","https://www.thehunter.com/#leaderboards/score/42"
"42"," qwertypervyi","282.9465 SP","https://www.thehunter.com/#leaderboards/score/42"
"43"," Moon_Knight_","282.9417 SP","https://www.thehunter.com/#leaderboards/score/42"
"44"," ReiskaSeta_626","282.9000 SP","https://www.thehunter.com/#leaderboards/score/42"
"45"," Andhii","282.8543 SP","https://www.thehunter.com/#leaderboards/score/42"
"46"," Marcondes76","282.7945 SP","https://www.thehunter.com/#leaderboards/score/42"
"47"," maicol_XD","282.7197 SP","https://www.thehunter.com/#leaderboards/score/42"
"48"," Ilnarik","282.6646 SP","https://www.thehunter.com/#leaderboards/score/42"
"49"," DI_MITRICH","282.6583 SP","https://www.thehunter.com/#leaderboards/score/42"
"50"," hHunterpro","282.5118 SP","https://www.thehunter.com/#leaderboards/score/42"
"51"," OldieBoss","282.5087 SP","https://www.thehunter.com/#leaderboards/score/42"
"52"," karinebi","282.4953 SP","https://www.thehunter.com/#leaderboards/score/42"
"53"," Baroutiasmenos","282.4409 SP","https://www.thehunter.com/#leaderboards/score/42"
"54"," Hidden_hunter_138","282.4268 SP","https://www.thehunter.com/#leaderboards/score/42"
"55"," tueur67006","282.3465 SP","https://www.thehunter.com/#leaderboards/score/42"
"56"," AMIGO_FIDAIN","282.3039 SP","https://www.thehunter.com/#leaderboards/score/42"
"57"," wild_Adventurer_485","282.2795 SP","https://www.thehunter.com/#leaderboards/score/42"
"58"," deerdad1","282.2504 SP","https://www.thehunter.com/#leaderboards/score/42"
"59"," Exploring_wood_388","282.2449 SP","https://www.thehunter.com/#leaderboards/score/42"
"60"," hey","282.2346 SP","https://www.thehunter.com/#leaderboards/score/42"
"61"," Sneaky_Swan_e4e8","282.2024 SP","https://www.thehunter.com/#leaderboards/score/42"
"62"," MichelDost","282.1488 SP","https://www.thehunter.com/#leaderboards/score/42"
"63"," BRIKA007","282.0567 SP","https://www.thehunter.com/#leaderboards/score/42"
"64"," Simmo73","282.0252 SP","https://www.thehunter.com/#leaderboards/score/42"
"65"," Spritz","282.0134 SP","https://www.thehunter.com/#leaderboards/score/42"
"66"," yenber","281.9189 SP","https://www.thehunter.com/#leaderboards/score/42"
"67"," WEIN1881","281.8787 SP","https://www.thehunter.com/#leaderboards/score/42"
"68"," Thyrm","281.8622 SP","https://www.thehunter.com/#leaderboards/score/42"
"69"," aatukan","281.7173 SP","https://www.thehunter.com/#leaderboards/score/42"
"70"," marko8812","281.6969 SP","https://www.thehunter.com/#leaderboards/score/42"
"71"," Jaxhuntin","281.6961 SP","https://www.thehunter.com/#leaderboards/score/42"
"72"," lygansk","281.6181 SP","https://www.thehunter.com/#leaderboards/score/42"
"73"," Duene10","281.5961 SP","https://www.thehunter.com/#leaderboards/score/42"
"74"," CJHunter91","281.5945 SP","https://www.thehunter.com/#leaderboards/score/42"
"75"," NADhimself","281.4772 SP","https://www.thehunter.com/#leaderboards/score/42"
"76"," pfenchos","281.4425 SP","https://www.thehunter.com/#leaderboards/score/42"
"77"," LUKAHUNTER","281.3890 SP","https://www.thehunter.com/#leaderboards/score/42"
"78"," GVarya","281.3740 SP","https://www.thehunter.com/#leaderboards/score/42"
"79"," Elijah32","281.3701 SP","https://www.thehunter.com/#leaderboards/score/42"
"80"," harag1968","281.3409 SP","https://www.thehunter.com/#leaderboards/score/42"
"81"," ElTamagosh","281.3039 SP","https://www.thehunter.com/#leaderboards/score/42"
"82"," JMartins","281.2835 SP","https://www.thehunter.com/#leaderboards/score/42"
"83"," fiskan","281.2764 SP","https://www.thehunter.com/#leaderboards/score/42"
"84"," claas570","281.1323 SP","https://www.thehunter.com/#leaderboards/score/42"
"85"," ViErDr","281.0992 SP","https://www.thehunter.com/#leaderboards/score/42"
"86"," Azur4ever","281.0866 SP","https://www.thehunter.com/#leaderboards/score/42"
"87"," jagddragon1979","281.0787 SP","https://www.thehunter.com/#leaderboards/score/42"
"88"," ABlueGummibear","281.0551 SP","https://www.thehunter.com/#leaderboards/score/42"
"89"," mountianman","280.9929 SP","https://www.thehunter.com/#leaderboards/score/42"
"90"," har_431","280.9795 SP","https://www.thehunter.com/#leaderboards/score/42"
"91"," Zach2023","280.9441 SP","https://www.thehunter.com/#leaderboards/score/42"
"92"," Jyrz","280.8528 SP","https://www.thehunter.com/#leaderboards/score/42"
"93"," Pavelhunter","280.8512 SP","https://www.thehunter.com/#leaderboards/score/42"
"94"," Caraxesz","280.8496 SP","https://www.thehunter.com/#leaderboards/score/42"
"95"," Meatroaster","280.8480 SP","https://www.thehunter.com/#leaderboards/score/42"
"96"," JDeichmann","280.8197 SP","https://www.thehunter.com/#leaderboards/score/42"
"97"," miki28","280.8157 SP","https://www.thehunter.com/#leaderboards/score/42"
"98"," ribbon123","280.7803 SP","https://www.thehunter.com/#leaderboards/score/42"
"99"," Apcidix","280.7795 SP","https://www.thehunter.com/#leaderboards/score/42"
"100"," BlackPanther73","280.7583 SP","https://www.thehunter.com/#leaderboards/score/42"
"1"," CAMPER_18","392.0618 SP","https://www.thehunter.com/#leaderboards/score/40"
"2"," elkapitan","390.0048 SP","https://www.thehunter.com/#leaderboards/score/40"
"3"," Nontypical36","388.1125 SP","https://www.thehunter.com/#leaderboards/score/40"
"4"," rough_Gadwall_629","387.6910 SP","https://www.thehunter.com/#leaderboards/score/40"
"5"," nickno","387.1484 SP","https://www.thehunter.com/#leaderboards/score/40"
"6"," wolf1220","384.8845 SP","https://www.thehunter.com/#leaderboards/score/40"
"7"," eva_bi","384.6185 SP","https://www.thehunter.com/#leaderboards/score/40"
"8"," Mango1040","384.1922 SP","https://www.thehunter.com/#leaderboards/score/40"
"9"," Duskotisimojecvece","383.5122 SP","https://www.thehunter.com/#leaderboards/score/40"
"10"," MTFX","382.2434 SP","https://www.thehunter.com/#leaderboards/score/40"
"11"," javichu68","382.2075 SP","https://www.thehunter.com/#leaderboards/score/40"
"12"," Realistic_Buckshot_958","382.1872 SP","https://www.thehunter.com/#leaderboards/score/40"
"13"," Procto_fr1","381.7045 SP","https://www.thehunter.com/#leaderboards/score/40"
"14"," Dias1","381.1485 SP","https://www.thehunter.com/#leaderboards/score/40"
"15"," opalwizard","380.6335 SP","https://www.thehunter.com/#leaderboards/score/40"
"16"," sanya_kuvalda7777","380.3795 SP","https://www.thehunter.com/#leaderboards/score/40"
"17"," Damir08","379.9760 SP","https://www.thehunter.com/#leaderboards/score/40"
"18"," Hcowboy","379.7795 SP","https://www.thehunter.com/#leaderboards/score/40"
"19"," V3ctor62","379.4135 SP","https://www.thehunter.com/#leaderboards/score/40"
"20"," Mac1","379.3955 SP","https://www.thehunter.com/#leaderboards/score/40"
"21"," Mu_97123","378.6360 SP","https://www.thehunter.com/#leaderboards/score/40"
"22"," AliBird","377.8682 SP","https://www.thehunter.com/#leaderboards/score/40"
"23"," dede73","377.4034 SP","https://www.thehunter.com/#leaderboards/score/40"
"24"," baco007","376.8345 SP","https://www.thehunter.com/#leaderboards/score/40"
"25"," Round_flower_d603","376.7335 SP","https://www.thehunter.com/#leaderboards/score/40"
"26"," bluebird123","376.4005 SP","https://www.thehunter.com/#leaderboards/score/40"
"27"," Vale95","376.1952 SP","https://www.thehunter.com/#leaderboards/score/40"
"28"," RamblingMan","375.4259 SP","https://www.thehunter.com/#leaderboards/score/40"
"29"," borodasolod","374.7660 SP","https://www.thehunter.com/#leaderboards/score/40"
"30"," sebastienn","374.7478 SP","https://www.thehunter.com/#leaderboards/score/40"
"31"," rickythe3rd","374.7083 SP","https://www.thehunter.com/#leaderboards/score/40"
"32"," buck125657687","374.4142 SP","https://www.thehunter.com/#leaderboards/score/40"
"33"," guilhermeplay","374.3345 SP","https://www.thehunter.com/#leaderboards/score/40"
"34"," NikaRain","374.2875 SP","https://www.thehunter.com/#leaderboards/score/40"
"35"," Fightwinner_72","372.9295 SP","https://www.thehunter.com/#leaderboards/score/40"
"36"," Nefastix13","372.7299 SP","https://www.thehunter.com/#leaderboards/score/40"
"37"," Epic_Gatherer_201","372.4695 SP","https://www.thehunter.com/#leaderboards/score/40"
"38"," Lumagos69","372.2307 SP","https://www.thehunter.com/#leaderboards/score/40"
"39"," BrianMoore","371.7968 SP","https://www.thehunter.com/#leaderboards/score/40"
"40"," Josefito69","371.6575 SP","https://www.thehunter.com/#leaderboards/score/40"
"41"," hbshannonw","371.4235 SP","https://www.thehunter.com/#leaderboards/score/40"
"42"," andreyka_sh","371.3585 SP","https://www.thehunter.com/#leaderboards/score/40"
"43"," Swarazosia1","370.9145 SP","https://www.thehunter.com/#leaderboards/score/40"
